date,revenue_forecast,revenue_lower,revenue_upper,channel,spend_current,spend_proposed,period
2025-09-10,181.85800986778517,-0.1886022223870739,388.89547816836244,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-11,177.37379775902852,-3.612996659496813,360.53635648708666,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-12,181.34668298566257,-3.3460696616352035,360.96646161192797,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-13,202.92739994148468,22.44058891981951,389.30097449116056,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-14,179.22704872179642,-13.564985967545741,373.6386324540364,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-15,175.2203768335455,-12.5787828447738,364.7074121271624,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-16,171.54963152860157,-10.978213045246925,367.22867710830553,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-17,177.7475920443666,-12.113314526577568,373.49340034832016,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-18,173.81565102975043,-7.7293616438604875,365.7227793270132,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-19,178.5612877170629,-8.483777761068586,370.47601875237524,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-20,201.1184911518627,3.015625638705093,402.91164910059075,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-21,178.5761923390566,-6.412322613256938,374.32946609339757,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-22,175.8821953203307,-32.26232815425442,368.6178391804719,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-23,173.64779878368995,-15.380704360123163,362.870570635107,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-24,181.37169541101514,-11.166935723696515,378.3103594130704,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-25,179.01899349674028,4.154402230071251,363.7282415454467,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-26,185.35967713293886,-13.947402021449323,369.99515900310314,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-27,209.4900359484308,24.087488765969695,391.53405781568733,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-28,188.46209574921912,1.9443822531043184,376.8416280916127,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-29,187.1885130352816,-13.688937913209104,359.5308464282157,Affiliate,179.17808219178082,95.89041095890411,historical
2025-09-30,186.24809930496912,-3.476040775703893,377.045169296334,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-01,195.1105385575463,3.994445210277308,387.433081225072,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-02,193.716121346665,22.81166826001346,364.26913397445963,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-03,200.81479364053683,8.018968581507126,387.67169706864826,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-04,225.48803704518238,30.016812683384632,395.9563335850341,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-05,204.77860124961916,24.071925773319435,402.5928753102588,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-06,203.59554545285903,13.467258811010282,391.55022082862786,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-07,202.51975272210433,3.3097970487930937,389.77749559782467,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-08,211.0284831403211,21.592963301233308,395.2243102578261,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-09,209.074795747008,28.40438227000376,400.2380038097061,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-10,215.42614818913822,38.408573824255484,400.66335667173297,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-11,239.18570495764598,59.143566026214216,424.7793469026612,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-12,217.4213926186371,42.459628530434536,393.400493246753,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-13,215.07017905394648,27.30211543177126,403.7588965066802,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-14,212.74276303367725,29.636648665714272,391.051846270384,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-15,219.94726381967232,39.948650978293784,413.7885352697706,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-16,216.6677654468139,34.11496625385378,406.92889477486665,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-17,221.70204933517712,34.71128072984458,413.50081069441944,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-18,244.18207026709092,58.95843453379829,434.38197831394996,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-19,221.20223703880063,33.24161635776769,410.58569958544047,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-20,217.72299584104707,26.039309485599933,412.1039473242329,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-21,214.37492123455627,32.2618758418624,400.1398825055784,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-22,220.68192016361252,41.32241898375449,416.87153660842966,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-23,216.6394158908497,42.430306733500245,408.4788406928265,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-24,221.05185422754846,28.39654485007182,390.8349956791582,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-25,243.05309191522997,47.3528402275815,431.7339158053585,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-26,219.734729360595,29.339830071831987,411.705044670028,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-27,216.0498827340104,30.905902748898,411.5442347166647,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-28,212.6175935073834,11.462363901146487,402.3081878214684,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-29,218.94647038794295,37.389002020007226,409.5197615185794,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-30,215.0134169693086,24.376901742810105,393.0338682269969,Affiliate,179.17808219178082,95.89041095890411,historical
2025-10-31,219.60177095620764,24.04772144947695,424.2205355288786,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-01,241.82239601098905,56.14446283739129,440.7837356995636,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-02,218.74276780858509,39.397347106317405,388.77013142461135,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-03,215.29152749399506,33.15335487295943,400.4460973995077,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-04,212.06367821619395,25.86333316029922,403.24160808983913,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-05,218.54499733154483,44.1970643393689,406.1980817418923,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-06,214.6914959006718,27.966252648923486,402.7480677176111,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-07,219.2682308910912,37.38891837173683,405.04814955079894,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-08,241.37099249867262,70.57968726654245,433.43922514451174,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-09,218.05589184840312,25.29775020364875,418.1819746465389,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-10,214.24430867205618,27.763448756195633,408.8097954108654,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-11,210.52836412358008,26.565093136165167,394.6435917408973,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-12,216.3954841487314,31.809792813490063,399.374374805248,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-13,211.80788135860433,6.28510663196596,395.85087126051343,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-14,215.5412607086587,27.652471068273787,403.10084733668754,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-15,236.7062748183734,46.1265069563653,426.92869277647657,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-16,212.37776101112382,31.97334650563474,400.33956205944287,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-17,207.49922966776336,23.40352645884758,386.2670857927813,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-18,202.68778191889413,12.108849158103228,390.9553698354936,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-19,207.45803744259547,18.488414241090943,380.24616755345767,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-20,201.8009177065366,1.343822630734601,382.972386049341,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-21,204.52160889234813,0.2471831651233872,398.818969075749,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-22,224.76025028589123,34.78805992742305,405.8112048790636,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-23,199.62040062554064,5.257688487066544,375.21126140127564,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-24,194.07277232210134,6.057389323543684,372.0690618469055,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-25,188.75943125498193,2.7149592145277293,387.5015476662107,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-26,193.21706143612755,-12.240880190583892,386.84873997302253,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-27,187.45515676392003,-2.3446201569305747,378.59073808280715,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-28,190.29347892403138,15.343613802852389,367.9765870186345,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-29,210.88233960622404,21.730406559032442,415.23479173581154,Affiliate,179.17808219178082,95.89041095890411,historical
2025-11-30,186.33076919027496,6.245431418175729,369.8134811418218,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-01,181.61006853425488,-18.868400194060246,371.25921887875586,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-02,177.35794521933877,-1.6753145695253455,365.7058001853735,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-03,183.10183407321753,3.66514163859191,378.25063145578326,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-04,178.83726164752406,-18.54743314471142,359.21262322920154,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-05,183.36558819910036,6.8512544533161055,372.77931072042225,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-06,205.81467708150927,21.146232204876707,397.36192404003987,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-07,183.26754294285672,1.4265842910434436,372.6755565958892,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-08,180.66646244915174,-3.37147995439675,373.1803644621518,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-09,178.61773419055578,-15.557915036154784,368.1210934230848,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-10,186.61567153979595,-2.585633351891971,361.38688872093775,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-11,184.62167117154348,-4.80704128388174,370.6995785634908,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-12,191.4026733779554,16.130211931916044,385.60193417357715,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-13,216.05254668177938,9.123334229400877,405.39184256314905,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-14,195.62143120381953,8.619241825986538,403.19002764211575,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-15,195.0205084513949,3.43809917152631,374.43657823246184,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-16,194.82736941427135,6.875751970066242,380.1588264867508,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-17,204.5105515946047,15.963768463590593,396.43113821311204,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-18,204.00907645524146,13.01450492043042,400.8091610834487,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-19,212.07129435289235,19.493663601436456,410.13688426497924,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-20,237.776562708818,38.98978725826262,417.46267489027287,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-21,218.1647875502509,25.709129889205265,407.03796472267663,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-22,218.1412942193824,29.727882455367787,403.8061198561282,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-23,218.28219969167694,38.65116627996848,410.0859582414574,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-24,228.05886000511217,44.13323504249605,408.6542483128434,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-25,227.41722933134182,27.339382737552338,413.07786584623835,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-26,235.1164447560759,40.98175861914214,433.5419597970805,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-27,260.2501712294654,67.78767375806409,455.82847069478765,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-28,239.87574693530271,79.3457919101819,437.96001811740933,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-29,238.91860609571586,51.814229705330646,418.86093934937577,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-30,237.97716362857128,64.14381613360763,413.75189561769963,Affiliate,179.17808219178082,95.89041095890411,historical
2025-12-31,246.54674756430947,72.98829479320285,438.71993854667267,Affiliate,179.17808219178082,95.89041095890411,historical
2026-01-01,130.9012995186346,25.909924907587595,235.7998764869875,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-02,134.28283595788872,31.035386678478783,240.27009046352154,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-03,146.96904364688405,43.92277990771903,245.81078011234857,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-04,135.2886057477519,33.86748043312487,231.23766504242363,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-05,134.00066821755328,26.631152935088483,229.9672290260318,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-06,132.7345300584118,31.164024105157505,233.60002300495532,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-07,136.58328272277154,38.87887969294156,236.1836705984901,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-08,134.83847692929473,28.17827219384308,240.1377727364916,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-09,137.56232407161517,40.31051290938591,239.32766983565134,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-10,149.64306235411246,50.46826418081863,259.08569118834413,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-11,137.41570222142175,39.78728495843819,239.67734981604386,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-12,135.64420663376092,31.86532461862258,238.05692856560373,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-13,133.9611566978748,32.44947186992137,232.84401717691733,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-14,137.46139602237437,40.128533545337355,232.97043063604548,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-15,135.43673007757786,35.71935513117397,234.46924201985442,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-16,137.94818533534658,37.71316138483913,242.4967006057816,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-17,149.88145558888357,46.381084864431884,250.59522849966297,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-18,137.56774706177828,40.32324897183317,246.1772238711459,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-19,135.76607478379387,32.19791164281961,236.90118315557726,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-20,134.10305764355445,25.062293444151315,230.87717424651814,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-21,137.66670245410646,38.37758851105529,238.91806866840614,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-22,135.74125041746143,36.27262227768875,236.26723560002608,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-23,138.37958807356054,39.88019390648277,248.07778314897124,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-24,150.45884769092407,47.849422300532524,254.1355628824221,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-25,138.30140654723843,42.385439874737465,236.72706301345843,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-26,136.6573357085158,36.1815777297316,237.32599820530746,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-27,135.14434414356788,33.19034463631395,237.0100888707095,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-28,138.84170721361173,43.9201095374531,244.0812795491418,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-29,137.02525187831512,42.458580071694875,225.97163190384578,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-30,139.73989987001542,42.2038620465175,241.94358887170375,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-01-31,151.8553931282142,50.100113531886215,256.24188767747984,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-01,139.68741039083997,40.693081374102945,248.208149993276,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-02,137.98012506278513,32.33965310429984,245.10368867859682,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-03,136.3462497209446,39.967611829192904,238.9075397293219,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-04,139.8610557809414,36.689496518974316,242.9132777544855,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-05,137.79744007326713,26.998815166126573,235.42787278711967,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-06,140.19853887867902,32.32301426285509,227.13214934623917,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-07,151.93351288101857,58.65797040872566,256.76460202751025,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-08,139.31871096316615,47.439422227427215,242.50348025836615,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-09,137.10026186258688,31.730144817873292,241.82250677240148,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-10,134.89413783115933,26.758680188501405,235.88953296420954,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-11,137.78017752957135,34.4630355751778,238.711199155507,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-12,135.03713858063867,36.7903964082108,230.34037526047373,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-13,136.71527903321115,35.031462378174616,241.59948125670755,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-14,147.69208999166986,51.91135909050733,245.75821584355725,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-15,134.2933863030219,35.16597774346999,234.52327176585257,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-16,131.27580353180545,31.82672694280996,238.23294906330173,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-17,128.26674490620178,30.752177916102756,230.9796816088545,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-18,130.35826540745876,23.00889083361171,226.63077385953306,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-19,126.84196383939121,21.763503765006863,227.45060723204418,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-20,127.78138307250232,25.181439320815905,219.58092375130127,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-21,138.0675422400363,30.55853771439494,231.52640325477537,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-22,124.03980990546528,26.02897218792543,221.44689197509084,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-23,120.46816918224184,23.605105829775198,226.10701303303986,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-24,116.99292185019107,18.767348814042975,217.04683428792376,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-25,118.71832258554365,22.906565717592983,210.56791088546387,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-26,114.94721861572167,19.13392454047166,214.47326426787225,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-27,115.75319992776794,13.20969118180509,211.59017942368533,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-02-28,126.03588910140172,27.700187530004776,230.28217133614726,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-01,112.14158533303734,10.959541059965371,217.48609456802055,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-02,108.84531929443847,14.796482712749606,212.50034087364915,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-03,105.79037151168541,5.1830290850837,207.57660086894046,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-04,108.0817508417986,6.792284410676091,205.62233695844608,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-05,105.02071348621071,3.132134477412776,203.8758234306172,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-06,106.67683229797859,-0.7118553580790952,200.08581017704202,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-07,117.94324943527432,30.258210268093308,219.26836207401408,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-08,105.15733010957496,9.181373185000522,204.35546258382018,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-09,103.08277632725881,-5.842575355583918,203.75436951188985,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-10,101.34925452389783,1.5450836360543443,201.96307515893128,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-11,105.04603375156364,7.544265594175012,207.82056857411624,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-12,103.45671374661048,3.5251515585551725,202.7071223793196,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-13,106.63155029765731,11.471626113707,218.50844233013888,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-14,119.44300740022356,21.886310852130684,221.38196825261883,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-15,108.20674918773268,7.555439354852745,206.80795407563005,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-16,107.66412465114274,-0.5056999020074672,208.2962283198999,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-17,107.4221921341851,7.142511582812923,213.65440901539665,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-18,112.547772460277,11.754260111405008,215.37399930454328,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-19,112.30260148303525,12.486433551065412,211.42375382045907,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-20,116.7160804042183,24.17782487685313,216.24349880835805,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-21,130.6412439369313,35.4940572868351,221.83368505533275,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-22,120.37614979251894,10.085866530367197,220.45410886249672,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-23,120.64673312269322,24.841552580226395,221.5975490389932,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-24,121.04716389928713,17.612407522595284,230.32063594639658,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-25,126.63418769649468,29.971430294201014,226.31512380114293,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-26,126.66251312061243,20.343434508045398,223.621980193371,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-27,131.15773774399491,34.07876190574569,239.32340169912086,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-28,144.97242738761508,36.1794374450307,247.92658348867045,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-29,134.40754841277194,37.768458667015906,239.28163046582893,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-30,134.1952943877577,37.73874357804248,231.74274219326247,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-03-31,133.93934448915113,37.07272690656604,237.37914370652422,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-01,138.70903517812056,39.65048852793883,240.47740473687966,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-02,137.77451117870638,32.79807455636591,238.01941019755583,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-03,141.17935207015233,46.657596183836446,238.2663547610837,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-04,153.79629538376128,52.28844346753781,252.803081771085,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-05,141.94826338068052,34.33397507430405,238.4392318640249,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-06,140.3907436958762,43.149933711119985,240.20850352380893,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-07,138.75157112823285,38.17390871066366,234.37797088159522,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-08,142.12460290487215,41.240947904199224,248.9081170342025,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-09,139.80436483957732,36.52964495568696,242.8205751094889,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-10,141.85817641209715,37.68983267250066,238.98523655928915,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-11,153.18138740246263,54.941788382990154,255.05082522235872,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-12,140.11794472860947,37.1279243184793,240.49015779340044,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-13,137.44235057480566,31.717138556351976,243.27353109431374,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-14,134.79906913895957,33.42251359384052,236.99534557413176,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-15,137.29588325411447,39.41920029490248,235.54446665644647,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-16,134.2382858688613,35.50210062420399,232.15732852164223,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-17,135.70142041117919,42.07636789611804,231.1489861379047,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-18,146.58520693248698,43.53649932963358,256.038253394655,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-19,133.2348750844848,31.798991530539865,233.02067709964751,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-20,130.42296549096577,29.093893785453304,224.26550802378642,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-21,127.78885536194869,24.55927230875883,224.96701943201037,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-22,130.43230619919234,24.86712567392891,229.68232663583748,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-23,127.64811332962654,20.982124573141352,228.95669755802382,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-24,129.49836432906233,29.116528943449325,233.49063084141864,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-25,140.8679347372186,43.87669396880081,238.93073156922327,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-26,128.08543230833902,28.545910678419492,229.05482043020112,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-27,125.90564049619307,22.865552422948557,228.81752679956736,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-28,123.949505389556,19.506429944824855,227.74607732632816,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-29,127.29815186035881,16.93087155759428,225.64255288434074,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-04-30,125.2279964409691,24.926674769394396,233.0032341811868,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-01,127.78345196887213,26.691945437158964,225.53890702409132,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-02,139.83284089978252,43.04323695835813,236.24122375573614,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-03,127.68971786542939,26.45571637369077,225.15712438795276,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-04,126.09564263296699,27.139956030753954,223.7251075425089,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-05,124.66043952466427,20.250024952024404,225.04055384536863,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-06,128.45642251120202,32.540818081949546,235.04812597137047,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-07,126.7536487316155,23.054173437221266,224.73133002011164,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-08,129.59269263385426,19.933751079403983,227.9447682878845,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-09,141.84055678368964,40.29060387379762,243.2446015586536,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-10,129.8119210814642,28.655349923141074,225.35567633442795,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-11,128.2517746854435,27.657049621843736,229.3441461199509,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-12,126.77547173148459,21.348874504306234,241.42420111656418,Affiliate,179.17808219178082,95.89041095890411,forecast
2026-05-13,130.46269683777837,35.91067548795221,231.63254308133781,Affiliate,179.17808219178082,95.89041095890411,forecast
